#BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        1316     0.09587   0.0935491 0.000167391
        1317   0.0958149   0.0935508 0.000167273
        1318   0.0957571   0.0935525 0.000167154
        1319   0.0956979   0.0935541 0.000167035
        1320   0.0956382   0.0935557 0.000166916
        1321   0.0955789   0.0935572 0.000166797
        1322   0.0955209   0.0935587 0.000166677
        1323   0.0954653   0.0935601 0.000166558
        1324   0.0954133   0.0935615 0.000166438
        1325   0.0953657   0.0935629 0.000166318
        1326   0.0953228   0.0935642 0.000166197
        1327   0.0952855   0.0935655 0.000166077
        1328   0.0952544   0.0935668 0.000165957
        1329   0.0952304    0.093568 0.000165837
        1330   0.0952143   0.0935693 0.000165717
        1331   0.0952056   0.0935705 0.000165597
        1332   0.0952048   0.0935717 0.000165477
        1333   0.0952124    0.093573 0.000165358
        1334   0.0952285   0.0935742 0.000165238
        1335   0.0952531   0.0935755 0.000165119
        1336   0.0952866   0.0935768 0.000165001
        1337   0.0953288   0.0935781 0.000164882
        1338   0.0953787   0.0935794 0.000164765
        1339   0.0954359   0.0935808 0.000164647
        1340   0.0955015   0.0935822 0.000164531
        1341   0.0955741   0.0935837 0.000164415
        1342   0.0956524   0.0935853   0.0001643
        1343   0.0957362   0.0935869 0.000164185
        1344    0.095825   0.0935885 0.000164071
        1345   0.0959189   0.0935903 0.000163958
        1346   0.0960162   0.0935921 0.000163847
        1347   0.0961162   0.0935939 0.000163736
        1348   0.0962184   0.0935959 0.000163626
        1349   0.0963214   0.0935979 0.000163517
        1350   0.0964258      0.0936 0.000163409
        1351   0.0965311   0.0936022 0.000163303
        1352   0.0966357   0.0936044 0.000163197
        1353   0.0967398   0.0936067 0.000163093
        1354   0.0968425   0.0936091  0.00016299
        1355   0.0969432   0.0936116 0.000162888
        1356   0.0970431   0.0936141 0.000162788
        1357   0.0971412   0.0936167 0.000162689
        1358   0.0972373   0.0936194 0.000162591
        1359   0.0973315   0.0936221 0.000162494
        1360   0.0974246   0.0936249 0.000162399
        1361    0.097516   0.0936278 0.000162305
        1362   0.0976066   0.0936307 0.000162212
        1363   0.0976964   0.0936337  0.00016212
        1364   0.0977864   0.0936367  0.00016203
        1365   0.0978765   0.0936398 0.000161941
        1366   0.0979674    0.093643 0.000161853
        1367   0.0980596   0.0936462 0.000161767
        1368   0.0981538   0.0936495 0.000161682
        1369   0.0982497   0.0936529 0.000161599
        1370   0.0983481   0.0936563 0.000161518
        1371   0.0984493   0.0936598 0.000161438
        1372    0.098554   0.0936634 0.000161359
        1373   0.0986622    0.093667 0.000161283
        1374   0.0987737   0.0936707 0.000161208
        1375   0.0988891   0.0936745 0.000161136
        1376    0.099008   0.0936784 0.000161065
        1377   0.0991307   0.0936823 0.000160997
        1378   0.0992571   0.0936864 0.000160931
        1379   0.0993856   0.0936905 0.000160867
        1380   0.0995176   0.0936947 0.000160806
        1381   0.0996517   0.0936991 0.000160748
        1382   0.0997878   0.0937035 0.000160692
        1383   0.0999248    0.093708 0.000160638
        1384    0.100063   0.0937126 0.000160588
        1385    0.100199   0.0937172  0.00016054
        1386    0.100336    0.093722 0.000160495
        1387     0.10047   0.0937269 0.000160453
        1388    0.100601   0.0937318 0.000160414
        1389    0.100729   0.0937369 0.000160378
        1390    0.100852    0.093742 0.000160344
        1391     0.10097   0.0937472 0.000160313
        1392     0.10108   0.0937525 0.000160284
        1393    0.101184   0.0937578 0.000160258
        1394    0.101279   0.0937632 0.000160234
        1395    0.101365   0.0937686 0.000160212
        1396    0.101442   0.0937741 0.000160191
        1397    0.101507   0.0937797 0.000160172
        1398     0.10156   0.0937852 0.000160154
        1399    0.101601   0.0937908 0.000160137
        1400    0.101629   0.0937964 0.000160121
        1401    0.101645    0.093802 0.000160104
        1402    0.101646   0.0938076 0.000160088
        1403    0.101633   0.0938132 0.000160071
        1404    0.101606   0.0938187 0.000160053
        1405    0.101564   0.0938243 0.000160034
        1406    0.101508   0.0938297 0.000160014
        1407    0.101436   0.0938351 0.000159991
        1408     0.10135   0.0938405 0.000159966
        1409     0.10125   0.0938457 0.000159939
        1410    0.101136   0.0938509 0.000159909
        1411    0.101009    0.093856 0.000159877
        1412    0.100868   0.0938609 0.000159841
        1413    0.100715   0.0938658 0.000159801
        1414    0.100549   0.0938705 0.000159758
        1415    0.100373   0.0938751 0.000159711
        1416    0.100185   0.0938796  0.00015966
        1417   0.0999869   0.0938839 0.000159606
        1418   0.0997798    0.093888 0.000159547
        1419   0.0995643    0.093892 0.000159485
        1420   0.0993412   0.0938959 0.000159419
        1421   0.0991112   0.0938995 0.000159349
        1422   0.0988754    0.093903 0.000159275
        1423   0.0986344   0.0939064 0.000159198
        1424   0.0983895   0.0939095 0.000159118
        1425    0.098141   0.0939125 0.000159034
        1426   0.0978899   0.0939153 0.000158946
        1427   0.0976371   0.0939179 0.000158857
        1428   0.0973833   0.0939203 0.000158764
        1429   0.0971291   0.0939225 0.000158669
        1430   0.0968754   0.0939246 0.000158571
        1431   0.0966231   0.0939265 0.000158471
        1432   0.0963728   0.0939282  0.00015837
        1433   0.0961252   0.0939297 0.000158267
        1434   0.0958802   0.0939311 0.000158162
        1435   0.0956387   0.0939323 0.000158057
        1436   0.0954021   0.0939333  0.00015795
        1437   0.0951703   0.0939342 0.000157842
        1438   0.0949434   0.0939349 0.000157734
        1439    0.094722   0.0939354 0.000157625
        1440    0.094506   0.0939358 0.000157516
        1441   0.0942965   0.0939361 0.000157407
        1442   0.0940932   0.0939362 0.000157298
        1443   0.0938968   0.0939361 0.000157189
        1444   0.0937078    0.093936  0.00015708
        1445   0.0935266   0.0939357 0.000156972
        1446   0.0933523   0.0939353 0.000156864
        1447   0.0931854   0.0939348 0.000156756
        1448   0.0930263   0.0939342 0.000156649
        1449    0.092875   0.0939334 0.000156543
        1450   0.0927322   0.0939326 0.000156437
        1451   0.0925969   0.0939317 0.000156332
        1452   0.0924694   0.0939307 0.000156228
        1453   0.0923503   0.0939296 0.000156124
        1454   0.0922393   0.0939284 0.000156021
        1455   0.0921365   0.0939272 0.000155919
        1456   0.0920425   0.0939259 0.000155817
        1457   0.0919563   0.0939245 0.000155716
        1458   0.0918779   0.0939231 0.000155615
        1459   0.0918072   0.0939217 0.000155515
        1460   0.0917445   0.0939202 0.000155416
        1461   0.0916897   0.0939187 0.000155317
        1462   0.0916426   0.0939171 0.000155219
        1463   0.0916029   0.0939155 0.000155121
        1464   0.0915702   0.0939139 0.000155023
        1465   0.0915448   0.0939123 0.000154926
        1466   0.0915262   0.0939107 0.000154828
        1467   0.0915147   0.0939091 0.000154732
        1468   0.0915095   0.0939074 0.000154635
        1469   0.0915106   0.0939058 0.000154538
        1470   0.0915176   0.0939042 0.000154442
        1471   0.0915298   0.0939025 0.000154345
        1472   0.0915466   0.0939009 0.000154248
        1473   0.0915682   0.0938994 0.000154152
        1474    0.091594   0.0938978 0.000154055
        1475   0.0916236   0.0938963 0.000153958
        1476   0.0916565   0.0938947 0.000153862
        1477   0.0916921   0.0938932 0.000153765
        1478    0.091729   0.0938918 0.000153668
        1479   0.0917672   0.0938903  0.00015357
        1480   0.0918055   0.0938889 0.000153473
        1481   0.0918434   0.0938876 0.000153376
        1482   0.0918799   0.0938862 0.000153278
        1483   0.0919142   0.0938849 0.000153181
        1484   0.0919455   0.0938836 0.000153083
        1485    0.091973   0.0938823 0.000152985
        1486   0.0919953    0.093881 0.000152888
        1487   0.0920118   0.0938798  0.00015279
        1488   0.0920216   0.0938785 0.000152692
        1489   0.0920231   0.0938773 0.000152595
        1490    0.092016    0.093876 0.000152498
        1491   0.0919994   0.0938748 0.000152401
        1492   0.0919727   0.0938735 0.000152304
        1493   0.0919342   0.0938722 0.000152207
        1494   0.0918837   0.0938708 0.000152111
        1495   0.0918207   0.0938695 0.000152016
        1496   0.0917442   0.0938681 0.000151921
        1497   0.0916539   0.0938666 0.000151826
        1498   0.0915497    0.093865 0.000151733
        1499    0.091431   0.0938634  0.00015164
        1500   0.0912977   0.0938617 0.000151549
        1501   0.0911504   0.0938599 0.000151459
        1502   0.0909884    0.093858  0.00015137
        1503   0.0908118    0.093856 0.000151283
        1504   0.0906221   0.0938538 0.000151197
        1505   0.0904186   0.0938515 0.000151114
        1506   0.0902022   0.0938491 0.000151033
        1507   0.0899733   0.0938465 0.000150955
        1508   0.0897337   0.0938438  0.00015088
        1509   0.0894834   0.0938409 0.000150807
        1510   0.0892237   0.0938378 0.000150738
        1511   0.0889548   0.0938346 0.000150673
        1512   0.0886783   0.0938312 0.000150612
        1513   0.0883954   0.0938276 0.000150555
        1514   0.0881066   0.0938238 0.000150503
        1515   0.0878133   0.0938199 0.000150456
        1516   0.0875166   0.0938157 0.000150415
        1517   0.0872173   0.0938114 0.000150378
        1518   0.0869163   0.0938068 0.000150348
        1519   0.0866146   0.0938021 0.000150323
        1520   0.0863134   0.0937972 0.000150305
        1521   0.0860129    0.093792 0.000150293
        1522   0.0857144   0.0937867 0.000150288
        1523   0.0854189   0.0937812  0.00015029
        1524   0.0851266   0.0937756 0.000150299
        1525   0.0848382   0.0937697 0.000150314
        1526   0.0845544   0.0937637 0.000150337
        1527   0.0842749   0.0937574 0.000150367
        1528   0.0840014   0.0937511 0.000150404
        1529   0.0837334   0.0937445 0.000150448
        1530   0.0834719   0.0937378   0.0001505
        1531   0.0832164   0.0937309 0.000150558
        1532   0.0829671   0.0937239 0.000150624
        1533    0.082724   0.0937167 0.000150697
        1534   0.0824881   0.0937094 0.000150776
        1535   0.0822588   0.0937019 0.000150862
        1536   0.0820365   0.0936943 0.000150955
        1537   0.0818208   0.0936866 0.000151054
        1538   0.0816122   0.0936788  0.00015116
        1539   0.0814096   0.0936708 0.000151272
        1540   0.0812144   0.0936627  0.00015139
        1541   0.0810256   0.0936545 0.000151513
        1542   0.0808437   0.0936462 0.000151643
        1543   0.0806679   0.0936378 0.000151778
        1544   0.0804984   0.0936293 0.000151918
        1545   0.0803346   0.0936207 0.000152063
        1546    0.080177    0.093612 0.000152213
        1547   0.0800251   0.0936032 0.000152368
        1548   0.0798785   0.0935943 0.000152527
        1549   0.0797375   0.0935854 0.000152691
        1550   0.0796021   0.0935764 0.000152858
        1551   0.0794722   0.0935673  0.00015303
        1552   0.0793464   0.0935581 0.000153206
        1553   0.0792254   0.0935489 0.000153385
        1554   0.0791092   0.0935396 0.000153567
        1555    0.078997   0.0935302 0.000153753
        1556   0.0788888   0.0935208 0.000153942
        1557   0.0787857   0.0935114 0.000154133
        1558   0.0786861   0.0935018 0.000154328
        1559   0.0785908   0.0934923 0.000154525
        1560   0.0784986   0.0934827 0.000154725
        1561   0.0784102    0.093473 0.000154927
        1562   0.0783253   0.0934633 0.000155131
        1563   0.0782439   0.0934536 0.000155337
        1564   0.0781657   0.0934438 0.000155545
        1565   0.0780901    0.093434 0.000155754
        1566   0.0780188   0.0934241 0.000155966
        1567   0.0779501   0.0934143 0.000156178
        1568   0.0778844   0.0934044 0.000156392
        1569   0.0778219   0.0933944 0.000156608
        1570   0.0777618   0.0933845 0.000156824
        1571   0.0777042   0.0933745 0.000157042
        1572   0.0776497   0.0933645  0.00015726
        1573   0.0775978   0.0933545 0.000157479
        1574   0.0775497   0.0933444 0.000157699
        1575   0.0775034   0.0933344 0.000157919
        1576   0.0774599   0.0933243  0.00015814
        1577   0.0774194   0.0933142 0.000158361
        1578   0.0773813   0.0933041 0.000158582
        1579    0.077346    0.093294 0.000158803
        1580   0.0773134   0.0932839 0.000159025
        1581   0.0772831   0.0932738 0.000159246
        1582   0.0772555   0.0932637 0.000159467
        1583   0.0772307   0.0932535 0.000159687
        1584   0.0772083   0.0932434 0.000159907
        1585   0.0771886   0.0932333 0.000160127
        1586   0.0771717   0.0932231 0.000160346
        1587   0.0771575    0.093213 0.000160564
        1588   0.0771455   0.0932029 0.000160782
        1589   0.0771366   0.0931928 0.000160998
        1590   0.0771298   0.0931827 0.000161213
        1591   0.0771259   0.0931726 0.000161428
        1592   0.0771248   0.0931625 0.000161641
        1593   0.0771261   0.0931524 0.000161852
        1594    0.077131   0.0931424 0.000162063
        1595   0.0771382   0.0931324 0.000162271
        1596   0.0771488   0.0931223 0.000162478
        1597   0.0771621   0.0931124 0.000162684
        1598   0.0771781   0.0931024 0.000162887
        1599   0.0771971   0.0930924 0.000163089
        1600   0.0772191   0.0930825 0.000163288
        1601   0.0772439   0.0930726 0.000163486
        1602   0.0772719   0.0930628 0.000163681
        1603   0.0773031   0.0930529 0.000163874
        1604   0.0773367   0.0930431 0.000164064
        1605   0.0773735   0.0930334 0.000164252
        1606   0.0774139   0.0930236 0.000164438
        1607   0.0774569    0.093014 0.000164621
        1608   0.0775027   0.0930043 0.000164801
        1609   0.0775525   0.0929947 0.000164978
        1610   0.0776052   0.0929851 0.000165152
        1611   0.0776606   0.0929756 0.000165323
        1612   0.0777194   0.0929662 0.000165491
        1613   0.0777816   0.0929568 0.000165656
        1614   0.0778467   0.0929474 0.000165818
        1615   0.0779152   0.0929381 0.000165976
        1616   0.0779873   0.0929288 0.000166131
        1617   0.0780627   0.0929196 0.000166283
        1618    0.078141   0.0929105  0.00016643
        1619   0.0782232   0.0929014 0.000166575
        1620   0.0783083   0.0928924 0.000166715
        1621   0.0783974   0.0928835 0.000166852
        1622   0.0784897   0.0928746 0.000166985
        1623   0.0785858   0.0928658 0.000167114
        1624    0.078685   0.0928571 0.000167239
        1625   0.0787885   0.0928484  0.00016736
        1626   0.0788945   0.0928398 0.000167477
        1627    0.079005   0.0928313  0.00016759
        1628    0.079119   0.0928229 0.000167699
        1629    0.079237   0.0928146 0.000167803
        1630   0.0793587   0.0928063 0.000167903
        1631   0.0794839   0.0927981 0.000167998
        1632   0.0796123   0.0927901  0.00016809
        1633   0.0797448   0.0927821 0.000168176
        1634   0.0798813   0.0927742 0.000168259
        1635   0.0800216   0.0927664 0.000168337
        1636   0.0801657   0.0927587  0.00016841
        1637   0.0803139   0.0927511 0.000168478
        1638   0.0804658   0.0927436 0.000168542
        1639   0.0806218   0.0927362 0.000168602
        1640    0.080782   0.0927289 0.000168656
        1641   0.0809461   0.0927217 0.000168706
        1642   0.0811139   0.0927146 0.000168752
        1643   0.0812856   0.0927077 0.000168792
        1644   0.0814613   0.0927008 0.000168828
        1645   0.0816408   0.0926941 0.000168859
        1646   0.0818235   0.0926875 0.000168886
        1647   0.0820111    0.092681 0.000168908
        1648   0.0822022   0.0926747 0.000168925
        1649   0.0823975   0.0926684 0.000168937
        1650   0.0825965   0.0926623 0.000168945
        1651   0.0827992   0.0926564 0.000168948
        1652   0.0830058   0.0926505 0.000168947
        1653   0.0832167   0.0926448 0.000168941
        1654   0.0834318   0.0926392 0.000168931
        1655   0.0836507   0.0926338 0.000168916
        1656   0.0838731   0.0926285 0.000168897
        1657   0.0840995   0.0926234 0.000168874
        1658   0.0843293   0.0926184 0.000168846
        1659   0.0845628   0.0926135 0.000168814
        1660      0.0848   0.0926088 0.000168778
        1661   0.0850403   0.0926043 0.000168738
        1662   0.0852841   0.0925998 0.000168694
        1663   0.0855312   0.0925956 0.000168646
        1664   0.0857813   0.0925915 0.000168594
        1665   0.0860346   0.0925876 0.000168539
        1666   0.0862909   0.0925838  0.00016848
        1667   0.0865496   0.0925802 0.000168418
        1668   0.0868104   0.0925767 0.000168352
        1669   0.0870751   0.0925734 0.000168284
        1670   0.0873418   0.0925703 0.000168212
        1671     0.08761   0.0925673 0.000168138
        1672   0.0878804   0.0925645  0.00016806
        1673   0.0881524   0.0925619 0.000167981
        1674    0.088426   0.0925594 0.000167898
        1675    0.088701   0.0925571 0.000167814
        1676   0.0889773    0.092555 0.000167727
        1677    0.089254    0.092553 0.000167639
        1678    0.089531   0.0925512 0.000167549
        1679   0.0898085   0.0925496 0.000167457
        1680   0.0900859   0.0925481 0.000167364
        1681   0.0903628   0.0925468 0.000167269
        1682   0.0906381   0.0925457 0.000167174
        1683    0.090913   0.0925447 0.000167077
        1684   0.0911863   0.0925439  0.00016698
        1685   0.0914572   0.0925432 0.000166882
        1686   0.0917262   0.0925427 0.000166784
        1687   0.0919928   0.0925424 0.000166685
        1688    0.092256   0.0925423 0.000166586
        1689   0.0925155   0.0925422 0.000166488
        1690   0.0927712   0.0925424 0.000166389
        1691   0.0930226   0.0925427 0.000166291
        1692   0.0932689   0.0925431 0.000166194
        1693   0.0935103   0.0925437 0.000166096
        1694   0.0937456   0.0925444    0.000166
        1695   0.0939752   0.0925452 0.000165904
        1696   0.0941984   0.0925462 0.000165809
        1697   0.0944145   0.0925473 0.000165715
        1698   0.0946231   0.0925485 0.000165622
        1699   0.0948243   0.0925498  0.00016553
        1700   0.0950171   0.0925513 0.000165439
        1701   0.0952019   0.0925529 0.000165349
        1702   0.0953781   0.0925545  0.00016526
        1703   0.0955447   0.0925563 0.000165172
        1704   0.0957023   0.0925581 0.000165086
        1705   0.0958503   0.0925601    0.000165
        1706   0.0959887   0.0925621 0.000164916
        1707    0.096117   0.0925641 0.000164832
        1708   0.0962348   0.0925663  0.00016475
        1709   0.0963421   0.0925685 0.000164668
        1710   0.0964391   0.0925708 0.000164587
        1711   0.0965254   0.0925731 0.000164508
        1712   0.0966001   0.0925754 0.000164428
        1713   0.0966645   0.0925778  0.00016435
        1714   0.0967186   0.0925802 0.000164271
        1715    0.096761   0.0925827 0.000164194
        1716   0.0967925   0.0925851 0.000164116
        1717   0.0968135   0.0925876 0.000164039
        1718   0.0968235   0.0925901 0.000163962
        1719   0.0968229   0.0925925 0.000163885
        1720   0.0968121    0.092595 0.000163809
        1721    0.096791   0.0925974 0.000163731
        1722   0.0967605   0.0925998 0.000163654
        1723   0.0967196   0.0926022 0.000163577
        1724   0.0966688   0.0926046 0.000163499
        1725   0.0966085   0.0926069 0.000163421
        1726    0.096539   0.0926092 0.000163342
        1727   0.0964604   0.0926114 0.000163262
        1728   0.0963738   0.0926136 0.000163182
        1729   0.0962785   0.0926157 0.000163102
        1730   0.0961755   0.0926178  0.00016302
        1731   0.0960648   0.0926197 0.000162938
        1732   0.0959463   0.0926217 0.000162856
        1733    0.095821   0.0926235 0.000162772
        1734   0.0956892   0.0926253 0.000162688
        1735    0.095551    0.092627 0.000162603
        1736   0.0954069   0.0926286 0.000162517
        1737   0.0952573   0.0926301 0.000162431
        1738   0.0951029   0.0926315 0.000162343
        1739   0.0949441   0.0926328 0.000162255
        1740   0.0947807   0.0926341 0.000162167
        1741   0.0946137   0.0926352 0.000162078
        1742   0.0944428   0.0926362 0.000161988
        1743    0.094269   0.0926372 0.000161898
        1744   0.0940923    0.092638 0.000161807
        1745   0.0939136   0.0926387 0.000161716
        1746   0.0937327   0.0926394 0.000161625
        1747   0.0935504   0.0926399 0.000161533
        1748   0.0933674   0.0926403 0.000161441
        1749   0.0931837   0.0926406 0.000161349
        1750   0.0929992   0.0926408 0.000161257
        1751    0.092815   0.0926409 0.000161165
        1752   0.0926309   0.0926409 0.000161073
        1753   0.0924476   0.0926408 0.000160981
        1754   0.0922656   0.0926406 0.000160889
        1755   0.0920849   0.0926403 0.000160798
        1756   0.0919065   0.0926399 0.000160707
        1757   0.0917301   0.0926393 0.000160616
        1758   0.0915557   0.0926387 0.000160526
        1759   0.0913841    0.092638 0.000160437
        1760   0.0912146   0.0926372 0.000160348
        1761   0.0910486   0.0926363 0.000160259
        1762   0.0908866   0.0926353 0.000160171
        1763   0.0907279   0.0926342 0.000160084
        1764    0.090573   0.0926331 0.000159997
        1765   0.0904228   0.0926318 0.000159912
        1766   0.0902777   0.0926305 0.000159827
        1767   0.0901363   0.0926291 0.000159742
        1768   0.0899993   0.0926276 0.000159659
        1769   0.0898669    0.092626 0.000159576
        1770   0.0897396   0.0926244 0.000159495
        1771   0.0896175   0.0926227 0.000159414
        1772   0.0895001   0.0926209 0.000159333
        1773    0.089388   0.0926191 0.000159254
        1774   0.0892815   0.0926172 0.000159175
        1775   0.0891795   0.0926153 0.000159097
        1776   0.0890836   0.0926133  0.00015902
        1777   0.0889928   0.0926113 0.000158944
        1778   0.0889075   0.0926092 0.000158868
        1779   0.0888272    0.092607 0.000158793
        1780   0.0887524   0.0926049 0.000158718
        1781   0.0886826   0.0926027 0.000158645
        1782   0.0886181   0.0926004 0.000158571
        1783   0.0885589   0.0925982 0.000158499
        1784   0.0885049   0.0925959 0.000158426
        1785   0.0884564   0.0925936 0.000158355
        1786    0.088412   0.0925912 0.000158283
        1787   0.0883727   0.0925889 0.000158212
        1788   0.0883381   0.0925865 0.000158142
        1789   0.0883083   0.0925841 0.000158071
        1790   0.0882827   0.0925817 0.000158001
        1791   0.0882614   0.0925793 0.000157932
        1792   0.0882443   0.0925769 0.000157862
        1793   0.0882311   0.0925744 0.000157792
        1794   0.0882219    0.092572 0.000157723
        1795   0.0882162   0.0925696 0.000157654
        1796   0.0882142   0.0925672 0.000157585
        1797    0.088216   0.0925647 0.000157516
        1798   0.0882205   0.0925623 0.000157447
        1799   0.0882283   0.0925599 0.000157378
        1800   0.0882395   0.0925575 0.000157308
        1801   0.0882534   0.0925551 0.000157239
        1802   0.0882701   0.0925527  0.00015717
        1803   0.0882891   0.0925504 0.000157101
        1804   0.0883112    0.092548 0.000157031
        1805   0.0883361   0.0925457 0.000156961
        1806   0.0883633   0.0925434 0.000156892
        1807   0.0883931   0.0925411 0.000156822
        1808   0.0884254   0.0925388 0.000156751
        1809   0.0884606   0.0925366 0.000156681
        1810   0.0884984   0.0925343  0.00015661
        1811    0.088539   0.0925321 0.000156539
        1812   0.0885828   0.0925299 0.000156468
        1813    0.088629   0.0925278 0.000156397
        1814   0.0886787   0.0925257 0.000156325
        1815   0.0887318   0.0925236 0.000156253
        1816   0.0887892   0.0925215  0.00015618
        1817   0.0888508   0.0925195 0.000156107
        1818    0.088917   0.0925175 0.000156034
        1819   0.0889877   0.0925156  0.00015596
        1820   0.0890643   0.0925137 0.000155886
        1821   0.0891469   0.0925118 0.000155811
        1822   0.0892352     0.09251 0.000155736
        1823   0.0893311   0.0925083 0.000155661
        1824   0.0894346   0.0925066 0.000155584
        1825   0.0895463    0.092505 0.000155508
        1826   0.0896667   0.0925034  0.00015543
        1827   0.0897969   0.0925019 0.000155352
        1828    0.089937   0.0925005 0.000155274
        1829   0.0900879   0.0924992 0.000155194
        1830     0.09025    0.092498 0.000155114
        1831   0.0904242   0.0924969 0.000155034
        1832   0.0906112   0.0924958 0.000154952
        1833   0.0908112   0.0924949 0.000154871
        1834   0.0910243   0.0924941 0.000154788
        1835   0.0912511   0.0924934 0.000154705
        1836   0.0914907   0.0924929 0.000154622
        1837   0.0917437   0.0924925 0.000154539
        1838   0.0920101   0.0924922 0.000154455
        1839   0.0922892   0.0924921 0.000154371
        1840   0.0925796   0.0924922 0.000154287
        1841   0.0928817   0.0924924 0.000154203
        1842   0.0931933   0.0924927  0.00015412
        1843   0.0935128   0.0924933 0.000154037
        1844   0.0938382    0.092494 0.000153955
        1845   0.0941675   0.0924949 0.000153875
        1846   0.0944974    0.092496 0.000153795
        1847   0.0948253   0.0924973 0.000153717
        1848   0.0951475   0.0924987 0.000153641
        1849   0.0954608   0.0925003 0.000153566
        1850   0.0957612   0.0925021 0.000153493
        1851   0.0960448    0.092504 0.000153422
        1852   0.0963068    0.092506 0.000153353
        1853   0.0965433   0.0925082 0.000153286
        1854   0.0967499   0.0925105  0.00015322
        1855   0.0969223   0.0925129 0.000153156
        1856   0.0970574   0.0925153 0.000153093
        1857   0.0971514   0.0925178 0.000153031
        1858   0.0972003   0.0925204 0.000152969
        1859   0.0972034   0.0925229 0.000152908
        1860   0.0971579   0.0925254 0.000152846
        1861    0.097062   0.0925278 0.000152783
        1862   0.0969153   0.0925302 0.000152719
        1863   0.0967186   0.0925324 0.000152654
        1864   0.0964727   0.0925345 0.000152586
        1865   0.0961784   0.0925365 0.000152517
        1866   0.0958391   0.0925382 0.000152446
        1867   0.0954573   0.0925398 0.000152372
        1868   0.0950359   0.0925411 0.000152296
        1869   0.0945794   0.0925422 0.000152219
        1870    0.094092   0.0925431  0.00015214
        1871    0.093578   0.0925436 0.000152059
        1872   0.0930413   0.0925439 0.000151978
        1873   0.0924865   0.0925439 0.000151897
        1874   0.0919186   0.0925435 0.000151816
        1875   0.0913413   0.0925429 0.000151737
        1876   0.0907589   0.0925419 0.000151659
        1877   0.0901746   0.0925407 0.000151583
        1878   0.0895924   0.0925391 0.000151511
        1879   0.0890151   0.0925372 0.000151442
        1880   0.0884464    0.092535 0.000151377
        1881   0.0878882   0.0925326 0.000151317
        1882   0.0873427   0.0925298 0.000151261
        1883   0.0868121   0.0925268 0.000151211
        1884   0.0862973   0.0925235 0.000151167
        1885   0.0858001   0.0925199 0.000151129
        1886   0.0853211   0.0925161 0.000151097
        1887   0.0848612    0.092512 0.000151072
        1888    0.084421   0.0925077 0.000151052
        1889   0.0840006   0.0925032  0.00015104
        1890   0.0836004   0.0924985 0.000151033
        1891   0.0832208   0.0924936 0.000151033
        1892    0.082861   0.0924885 0.000151039
        1893    0.082522   0.0924833 0.000151051
        1894   0.0822025   0.0924778 0.000151069
        1895   0.0819021   0.0924723 0.000151092
        1896   0.0816221   0.0924665  0.00015112
        1897   0.0813605   0.0924607 0.000151154
        1898   0.0811171   0.0924547 0.000151193
        1899   0.0808926   0.0924486 0.000151236
        1900   0.0806853   0.0924424 0.000151283
        1901   0.0804952   0.0924361 0.000151334
        1902   0.0803215   0.0924298 0.000151388
        1903    0.080164   0.0924233 0.000151446
        1904   0.0800223   0.0924168 0.000151506
        1905   0.0798954   0.0924102 0.000151569
        1906   0.0797828   0.0924036 0.000151634
        1907   0.0796856   0.0923969 0.000151701
        1908   0.0796021   0.0923902  0.00015177
        1909   0.0795319   0.0923835  0.00015184
        1910    0.079474   0.0923767 0.000151911
        1911   0.0794288     0.09237 0.000151982
        1912   0.0793958   0.0923632 0.000152054
        1913   0.0793742   0.0923564 0.000152126
        1914   0.0793639   0.0923496 0.000152198
        1915   0.0793644   0.0923428  0.00015227
        1916   0.0793757   0.0923361  0.00015234
        1917   0.0793972   0.0923293  0.00015241
        1918   0.0794279   0.0923226 0.000152479
        1919   0.0794678   0.0923159 0.000152547
        1920   0.0795166   0.0923092 0.000152613
        1921   0.0795745   0.0923026 0.000152677
        1922   0.0796398    0.092296  0.00015274
        1923   0.0797128   0.0922895 0.000152801
        1924   0.0797931    0.092283 0.000152859
        1925   0.0798805   0.0922765 0.000152916
        1926   0.0799745   0.0922701  0.00015297
        1927   0.0800753   0.0922638 0.000153021
        1928   0.0801818   0.0922575  0.00015307
        1929   0.0802936   0.0922513 0.000153116
        1930   0.0804095   0.0922452  0.00015316
        1931   0.0805305   0.0922391 0.000153201
        1932   0.0806563   0.0922331 0.000153239
        1933   0.0807857   0.0922272 0.000153274
        1934   0.0809198   0.0922214 0.000153306
        1935   0.0810574   0.0922156 0.000153335
        1936   0.0811981   0.0922099 0.000153362
        1937   0.0813417   0.0922043 0.000153385
        1938    0.081489   0.0921988 0.000153405
        1939   0.0816385   0.0921933 0.000153423
        1940   0.0817905    0.092188 0.000153438
        1941    0.081944   0.0921827 0.000153449
        1942      0.0821   0.0921775 0.000153458
        1943   0.0822582   0.0921724 0.000153464
        1944    0.082418   0.0921674 0.000153467
        1945   0.0825792   0.0921624 0.000153467
        1946   0.0827414   0.0921576 0.000153465
        1947   0.0829055   0.0921528 0.000153459
        1948   0.0830712   0.0921482 0.000153452
        1949   0.0832383   0.0921436 0.000153441
        1950   0.0834065   0.0921391 0.000153428
        1951   0.0835755   0.0921347 0.000153412
        1952   0.0837456   0.0921304 0.000153393
        1953   0.0839162   0.0921262 0.000153372
        1954   0.0840881   0.0921221 0.000153349
        1955   0.0842595   0.0921181 0.000153323
        1956    0.084432   0.0921142 0.000153295
