#BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        6320   -0.289472   -0.323279 0.000607182
        6321   -0.300182   -0.323276 0.000607097
        6322   -0.302697   -0.323272  0.00060701
        6323   -0.280272   -0.323266 0.000606952
        6324   -0.245079   -0.323253 0.000606982
        6325   -0.180371   -0.323231 0.000607306
        6326   -0.198971   -0.323211 0.000607528
        6327   -0.292032   -0.323206 0.000607452
        6328   -0.292112   -0.323201 0.000607375
        6329   -0.264345   -0.323192 0.000607351
        6330   -0.261676   -0.323182 0.000607333
        6331   -0.278979   -0.323175 0.000607277
        6332    -0.28369   -0.323169 0.000607213
        6333   -0.282355   -0.323162 0.000607151
        6334   -0.285225   -0.323156 0.000607085
        6335   -0.287053   -0.323151 0.000607016
        6336   -0.283774   -0.323144 0.000606952
        6337    -0.27839   -0.323137 0.000606897
        6338   -0.273188    -0.32313 0.000606852
        6339   -0.267454   -0.323121  0.00060682
        6340   -0.263132   -0.323111 0.000606798
        6341   -0.264721   -0.323102 0.000606773
        6342   -0.284916   -0.323096 0.000606707
        6343   -0.311738   -0.323094 0.000606614
        6344   -0.322278   -0.323094 0.000606518
        6345   -0.296868    -0.32309 0.000606437
        6346   -0.260983    -0.32308  0.00060642
        6347   -0.293473   -0.323076 0.000606342
        6348   -0.269855   -0.323067 0.000606305
        6349   -0.279916    -0.32306 0.000606247
        6350   -0.327369   -0.323061 0.000606152
        6351   -0.309518   -0.323059 0.000606061
        6352   -0.254487   -0.323048 0.000606061
        6353   -0.283604   -0.323042 0.000605998
        6354   -0.333375   -0.323044 0.000605905
        6355    -0.34635   -0.323047  0.00060582
        6356   -0.334056   -0.323049 0.000605728
        6357   -0.326878    -0.32305 0.000605633
        6358   -0.339986   -0.323052 0.000605543
        6359   -0.353967   -0.323057 0.000605467
        6360   -0.358859   -0.323063 0.000605398
        6361   -0.343449   -0.323066 0.000605312
        6362   -0.302821   -0.323063 0.000605225
        6363   -0.280917   -0.323056 0.000605166
        6364   -0.304791   -0.323053 0.000605078
        6365   -0.333951   -0.323055 0.000604985
        6366   -0.346345   -0.323059 0.000604901
        6367   -0.346991   -0.323062 0.000604818
        6368   -0.347267   -0.323066 0.000604735
        6369   -0.350586    -0.32307 0.000604655
        6370   -0.354949   -0.323076 0.000604581
        6371   -0.352008    -0.32308 0.000604503
        6372   -0.341274   -0.323083 0.000604415
        6373   -0.333261   -0.323084 0.000604322
        6374   -0.334139   -0.323086  0.00060423
        6375   -0.328002   -0.323087 0.000604136
        6376   -0.305956   -0.323084 0.000604047
        6377   -0.250265   -0.323073  0.00060406
        6378   -0.191294   -0.323052 0.000604319
        6379   -0.277404   -0.323045 0.000604266
        6380   -0.338082   -0.323047 0.000604176
        6381   -0.365595   -0.323054 0.000604118
        6382   -0.368554   -0.323061 0.000604066
        6383   -0.359086   -0.323067 0.000603997
        6384   -0.341174    -0.32307  0.00060391
        6385   -0.328553   -0.323071 0.000603816
        6386   -0.349508   -0.323075 0.000603735
        6387   -0.369875   -0.323082 0.000603685
        6388    -0.34006   -0.323085 0.000603596
        6389   -0.305262   -0.323082 0.000603508
        6390   -0.326738   -0.323082 0.000603414
        6391   -0.329903   -0.323084 0.000603321
        6392   -0.307276   -0.323081 0.000603231
        6393   -0.325876   -0.323082 0.000603137
        6394   -0.373316   -0.323089 0.000603094
        6395   -0.394235     -0.3231 0.000603102
        6396   -0.401383   -0.323113 0.000603132
        6397   -0.395648   -0.323124 0.000603145
        6398   -0.383937   -0.323134 0.000603125
        6399   -0.392333   -0.323144 0.000603128
        6400   -0.418824   -0.323159 0.000603219
        6401   -0.432322   -0.323176 0.000603366
        6402   -0.421925   -0.323192 0.000603469
        6403   -0.399362   -0.323204 0.000603492
        6404   -0.393853   -0.323215 0.000603498
        6405   -0.387908   -0.323225 0.000603488
        6406    -0.39078   -0.323235 0.000603486
        6407   -0.409862   -0.323249 0.000603544
        6408   -0.424885   -0.323265 0.000603658
        6409   -0.435495   -0.323282 0.000603818
        6410   -0.445622   -0.323301 0.000604025
        6411   -0.449054   -0.323321 0.000604249
        6412   -0.433121   -0.323338 0.000604397
        6413   -0.385933   -0.323348 0.000604382
        6414   -0.343482   -0.323351 0.000604296
        6415   -0.360226   -0.323357 0.000604229
        6416   -0.384091   -0.323366 0.000604209
        6417   -0.394193   -0.323377 0.000604216
        6418   -0.399005   -0.323389 0.000604236
        6419   -0.401428   -0.323401 0.000604265
        6420   -0.402162   -0.323413 0.000604295
        6421   -0.401174   -0.323426 0.000604322
        6422   -0.400671   -0.323438 0.000604348
        6423    -0.39937   -0.323449 0.000604369
        6424   -0.390695    -0.32346 0.000604366
        6425   -0.391654   -0.323471 0.000604365
        6426   -0.404354   -0.323483 0.000604402
        6427   -0.389786   -0.323493 0.000604396
        6428   -0.341273   -0.323496 0.000604308
        6429    -0.36571   -0.323503  0.00060425
        6430   -0.406776   -0.323516 0.000604295
        6431   -0.397956   -0.323527 0.000604312
        6432   -0.377078   -0.323536 0.000604275
        6433   -0.374039   -0.323543 0.000604232
        6434   -0.384661   -0.323553 0.000604213
        6435   -0.395244   -0.323564 0.000604222
        6436   -0.403836   -0.323577 0.000604257
        6437   -0.408684    -0.32359 0.000604307
        6438    -0.40696   -0.323603 0.000604352
        6439   -0.387304   -0.323613 0.000604339
        6440   -0.331888   -0.323614 0.000604247
        6441   -0.349476   -0.323618 0.000604166
        6442   -0.404781   -0.323631 0.000604204
        6443   -0.426512   -0.323646 0.000604321
        6444   -0.431735   -0.323663  0.00060446
        6445   -0.420804   -0.323678 0.000604554
        6446   -0.384292   -0.323688 0.000604534
        6447   -0.323791   -0.323688  0.00060444
        6448    -0.33299   -0.323689 0.000604348
        6449   -0.382724   -0.323698 0.000604323
        6450   -0.408131   -0.323711 0.000604371
        6451   -0.415498   -0.323726 0.000604445
        6452   -0.418394    -0.32374  0.00060453
        6453   -0.422649   -0.323756  0.00060463
        6454   -0.424339   -0.323771 0.000604737
        6455   -0.414242   -0.323785 0.000604806
        6456   -0.399413   -0.323797 0.000604826
        6457   -0.397675   -0.323808  0.00060484
        6458   -0.355839   -0.323813 0.000604767
        6459   -0.384356   -0.323823 0.000604746
        6460   -0.403568   -0.323835 0.000604778
        6461   -0.380447   -0.323844 0.000604748
        6462   -0.372296   -0.323851 0.000604701
        6463     -0.3957   -0.323862  0.00060471
        6464   -0.422192   -0.323878 0.000604807
        6465   -0.427081   -0.323894 0.000604925
        6466    -0.41971   -0.323908 0.000605012
        6467   -0.414321   -0.323922  0.00060508
        6468   -0.410922   -0.323936 0.000605136
        6469   -0.400677   -0.323948 0.000605159
        6470   -0.393214   -0.323958  0.00060516
        6471   -0.401495    -0.32397 0.000605185
        6472     -0.4132   -0.323984 0.000605249
        6473   -0.420252   -0.323999 0.000605338
        6474   -0.420525   -0.324014 0.000605428
        6475   -0.397381   -0.324025 0.000605441
        6476   -0.341158   -0.324028 0.000605353
        6477   -0.337869    -0.32403 0.000605263
        6478   -0.373274   -0.324038 0.000605218
        6479   -0.397626   -0.324049 0.000605231
        6480   -0.406486   -0.324062 0.000605271
        6481   -0.399572   -0.324073  0.00060529
        6482   -0.382666   -0.324083 0.000605264
        6483   -0.368744   -0.324089  0.00060521
        6484   -0.368656   -0.324096 0.000605155
        6485   -0.378638   -0.324105  0.00060512
        6486   -0.390558   -0.324115 0.000605114
        6487   -0.399145   -0.324127 0.000605131
        6488   -0.401236   -0.324138 0.000605155
        6489   -0.397543    -0.32415 0.000605167
        6490   -0.385735   -0.324159 0.000605148
        6491   -0.363231   -0.324165 0.000605085
        6492   -0.318002   -0.324164 0.000604992
        6493   -0.272077   -0.324156 0.000604952
        6494   -0.309368   -0.324154 0.000604864
        6495   -0.335407   -0.324156 0.000604773
        6496   -0.356782   -0.324161 0.000604701
        6497   -0.382883    -0.32417 0.000604675
        6498   -0.399462   -0.324181 0.000604693
        6499    -0.40349   -0.324194 0.000604723
        6500   -0.393762   -0.324204 0.000604725
        6501     -0.3717   -0.324212 0.000604676
        6502   -0.353835   -0.324216   0.0006046
        6503   -0.354697   -0.324221 0.000604525
        6504   -0.359256   -0.324226 0.000604456
        6505   -0.353456   -0.324231  0.00060438
        6506   -0.346266   -0.324234 0.000604297
        6507   -0.338181   -0.324236 0.000604208
        6508    -0.33054   -0.324237 0.000604116
        6509   -0.344596    -0.32424 0.000604031
        6510   -0.357761   -0.324245  0.00060396
        6511   -0.347273   -0.324249 0.000603878
        6512   -0.316883   -0.324248 0.000603786
        6513   -0.297698   -0.324244 0.000603707
        6514   -0.264546   -0.324235 0.000603684
        6515    -0.16606    -0.32421 0.000604079
        6516   -0.277434   -0.324203 0.000604029
        6517   -0.317534   -0.324202 0.000603937
        6518   -0.315833   -0.324201 0.000603846
        6519   -0.313228   -0.324199 0.000603756
        6520   -0.311281   -0.324197 0.000603666
        6521   -0.307154   -0.324195  0.00060358
        6522    -0.29926   -0.324191 0.000603499
        6523   -0.294746   -0.324186 0.000603424
        6524   -0.300695   -0.324183 0.000603342
        6525   -0.309705    -0.32418 0.000603253
        6526   -0.313462   -0.324179 0.000603163
        6527   -0.304477   -0.324176 0.000603078
        6528    -0.29554   -0.324171 0.000603002
        6529   -0.314485    -0.32417 0.000602911
        6530   -0.329083   -0.324171 0.000602819
        6531   -0.317838    -0.32417 0.000602728
        6532   -0.301216   -0.324166 0.000602646
        6533   -0.303681   -0.324163 0.000602562
        6534   -0.324118   -0.324163  0.00060247
        6535   -0.337705   -0.324165 0.000602381
        6536   -0.345819   -0.324168 0.000602298
        6537   -0.342042   -0.324171 0.000602212
        6538   -0.255779   -0.324161 0.000602211
        6539   -0.296987   -0.324157 0.000602133
        6540   -0.353268   -0.324161 0.000602057
        6541    -0.36235   -0.324167 0.000601994
        6542    -0.36387   -0.324173 0.000601932
        6543   -0.350262   -0.324177 0.000601853
        6544   -0.304124   -0.324174 0.000601769
        6545   -0.260329   -0.324164 0.000601756
        6546   -0.321705   -0.324164 0.000601665
        6547   -0.336142   -0.324165 0.000601575
        6548   -0.298714   -0.324162 0.000601496
        6549   -0.305696   -0.324159 0.000601411
        6550   -0.300561   -0.324155  0.00060133
        6551   -0.350704   -0.324159 0.000601252
        6552   -0.388696   -0.324169 0.000601241
        6553   -0.394229    -0.32418 0.000601244
        6554   -0.383535   -0.324189  0.00060122
        6555   -0.350073   -0.324193 0.000601142
        6556   -0.311944   -0.324191 0.000601053
        6557   -0.316216    -0.32419 0.000600962
        6558    -0.35035   -0.324194 0.000600884
        6559   -0.364276     -0.3242 0.000600823
        6560   -0.355185   -0.324205  0.00060075
        6561   -0.339967   -0.324207 0.000600664
        6562   -0.332414   -0.324208 0.000600573
        6563   -0.332141   -0.324209 0.000600483
        6564   -0.340134   -0.324212 0.000600397
        6565   -0.339633   -0.324214  0.00060031
        6566   -0.329418   -0.324215 0.000600219
        6567   -0.326854   -0.324215 0.000600128
        6568   -0.332876   -0.324217 0.000600038
        6569   -0.335619   -0.324218 0.000599949
        6570   -0.336981    -0.32422 0.000599861
        6571   -0.340307   -0.324223 0.000599774
        6572   -0.333817   -0.324224 0.000599685
        6573   -0.313954   -0.324223 0.000599596
        6574   -0.296668   -0.324219 0.000599519
        6575   -0.309351   -0.324216 0.000599432
        6576    -0.33172   -0.324217 0.000599342
        6577   -0.343606    -0.32422 0.000599258
        6578   -0.345899   -0.324224 0.000599176
        6579   -0.340928   -0.324226 0.000599091
        6580   -0.334006   -0.324228 0.000599001
        6581   -0.328914   -0.324228 0.000598911
        6582   -0.323008   -0.324228  0.00059882
        6583   -0.311994   -0.324226 0.000598732
        6584    -0.28903   -0.324221 0.000598665
        6585   -0.265187   -0.324212 0.000598641
        6586   -0.263963   -0.324203  0.00059862
        6587   -0.277064   -0.324196 0.000598572
        6588   -0.305477   -0.324193 0.000598488
        6589   -0.301818   -0.324189 0.000598406
        6590   -0.277221   -0.324182 0.000598358
        6591   -0.294239   -0.324178 0.000598284
        6592   -0.310081   -0.324176 0.000598198
        6593   -0.306493   -0.324173 0.000598113
        6594   -0.303879    -0.32417  0.00059803
        6595     -0.3077   -0.324167 0.000597945
        6596   -0.313229   -0.324166 0.000597856
        6597   -0.320042   -0.324165 0.000597766
        6598   -0.324395   -0.324165 0.000597675
        6599   -0.308807   -0.324163 0.000597589
        6600   -0.281122   -0.324156 0.000597534
        6601   -0.294031   -0.324152 0.000597461
        6602   -0.281253   -0.324145 0.000597406
        6603    -0.25354   -0.324135 0.000597411
        6604   -0.269733   -0.324126 0.000597378
        6605   -0.300687   -0.324123 0.000597298
        6606   -0.308455    -0.32412 0.000597212
        6607   -0.304061   -0.324117 0.000597129
        6608   -0.326678   -0.324118 0.000597039
        6609   -0.350446   -0.324122 0.000596962
        6610   -0.355778   -0.324127 0.000596891
        6611   -0.349324    -0.32413 0.000596813
        6612   -0.331049   -0.324131 0.000596723
        6613   -0.306064   -0.324129 0.000596639
        6614   -0.290369   -0.324124 0.000596571
        6615   -0.305964   -0.324121 0.000596487
        6616   -0.334789   -0.324122 0.000596399
        6617   -0.337908   -0.324124 0.000596313
        6618    -0.32179   -0.324124 0.000596223
        6619   -0.312504   -0.324122 0.000596135
        6620   -0.316292   -0.324121 0.000596046
        6621   -0.322759   -0.324121 0.000595956
        6622   -0.329074   -0.324122 0.000595867
        6623   -0.329908   -0.324123 0.000595778
        6624   -0.326822   -0.324123 0.000595688
        6625   -0.316639   -0.324122 0.000595599
        6626   -0.300792   -0.324118 0.000595519
        6627    -0.31192   -0.324117 0.000595432
        6628    -0.31821   -0.324116 0.000595343
        6629   -0.292552   -0.324111 0.000595272
        6630   -0.249359     -0.3241 0.000595289
        6631   -0.228542   -0.324085 0.000595374
        6632   -0.252738   -0.324074 0.000595381
        6633    -0.28005   -0.324068 0.000595329
        6634   -0.293418   -0.324063 0.000595257
        6635   -0.293419   -0.324059 0.000595185
        6636   -0.286022   -0.324053 0.000595123
        6637   -0.276325   -0.324046 0.000595077
        6638   -0.268683   -0.324037 0.000595046
        6639   -0.266406   -0.324029 0.000595019
        6640   -0.269181    -0.32402 0.000594987
        6641   -0.273122   -0.324013 0.000594947
        6642   -0.272153   -0.324005 0.000594908
        6643   -0.262352   -0.323996 0.000594891
        6644   -0.256452   -0.323985 0.000594889
        6645   -0.262815   -0.323976  0.00059487
        6646   -0.265302   -0.323967 0.000594846
        6647   -0.267786   -0.323959 0.000594817
        6648    -0.28097   -0.323952 0.000594763
        6649   -0.289578   -0.323947 0.000594696
        6650   -0.275477    -0.32394 0.000594651
        6651   -0.236605   -0.323927 0.000594706
        6652   -0.234283   -0.323913  0.00059477
        6653   -0.280685   -0.323907 0.000594716
        6654   -0.315452   -0.323906 0.000594628
        6655   -0.323681   -0.323906 0.000594538
        6656   -0.300483   -0.323902 0.000594459
        6657    -0.27339   -0.323895 0.000594419
        6658    -0.28409   -0.323889 0.000594359
        6659   -0.293601   -0.323884 0.000594287
        6660   -0.302782   -0.323881 0.000594207
        6661   -0.312875   -0.323879  0.00059412
        6662   -0.279907   -0.323873 0.000594067
        6663   -0.246848   -0.323861 0.000594091
        6664   -0.231075   -0.323847 0.000594165
        6665   -0.228707   -0.323833 0.000594247
        6666   -0.247887   -0.323821 0.000594267
        6667   -0.276134   -0.323814 0.000594221
        6668   -0.333362   -0.323816 0.000594133
        6669    -0.29466   -0.323811  0.00059406
        6670   -0.160995   -0.323787 0.000594473
        6671   -0.285227   -0.323781 0.000594412
        6672   -0.275395   -0.323774 0.000594367
        6673   -0.246714   -0.323762  0.00059439
        6674   -0.246212   -0.323751 0.000594414
        6675   -0.268425   -0.323742 0.000594383
        6676   -0.286421   -0.323737  0.00059432
        6677   -0.297387   -0.323733 0.000594244
        6678   -0.310604   -0.323731 0.000594159
        6679    -0.30534   -0.323728 0.000594076
        6680   -0.283925   -0.323722 0.000594017
        6681   -0.276691   -0.323715  0.00059397
        6682   -0.290528    -0.32371 0.000593902
        6683   -0.297048   -0.323706 0.000593826
        6684   -0.286706   -0.323701 0.000593763
        6685   -0.261991   -0.323691 0.000593746
        6686   -0.241768   -0.323679 0.000593784
        6687   -0.253479   -0.323669 0.000593788
        6688   -0.282392   -0.323663 0.000593731
        6689   -0.300601   -0.323659 0.000593652
        6690   -0.297245   -0.323655 0.000593577
        6691   -0.256037   -0.323645 0.000593574
        6692   -0.235149   -0.323632 0.000593633
        6693   -0.285297   -0.323626 0.000593572
        6694   -0.320475   -0.323626 0.000593483
        6695   -0.331709   -0.323627 0.000593396
        6696   -0.336988   -0.323629  0.00059331
        6697   -0.336948   -0.323631 0.000593225
        6698   -0.319948    -0.32363 0.000593137
        6699   -0.286402   -0.323625 0.000593074
        6700   -0.285554   -0.323619 0.000593013
        6701   -0.321544   -0.323619 0.000592925
        6702   -0.347596   -0.323622 0.000592847
        6703   -0.336439   -0.323624 0.000592762
        6704   -0.271804   -0.323616 0.000592724
        6705   -0.333252   -0.323618 0.000592637
        6706   -0.383049   -0.323627 0.000592615
        6707   -0.381821   -0.323635  0.00059259
        6708   -0.360571   -0.323641 0.000592527
        6709   -0.326785   -0.323641 0.000592439
        6710   -0.307526   -0.323639 0.000592356
        6711   -0.301871   -0.323636 0.000592276
        6712   -0.267219   -0.323627 0.000592248
        6713    -0.30522   -0.323625 0.000592166
        6714    -0.37249   -0.323632 0.000592122
        6715   -0.399523   -0.323643 0.000592142
        6716   -0.388416   -0.323653 0.000592132
        6717   -0.363307   -0.323659 0.000592074
        6718   -0.349767   -0.323663 0.000591998
        6719   -0.340882   -0.323665 0.000591916
        6720   -0.328674   -0.323666 0.000591828
        6721   -0.331531   -0.323667 0.000591741
        6722   -0.325622   -0.323667 0.000591653
        6723   -0.308896   -0.323665 0.000591569
        6724   -0.327957   -0.323666 0.000591482
        6725   -0.337422   -0.323668 0.000591397
        6726   -0.321778   -0.323668 0.000591309
        6727    -0.29677   -0.323664 0.000591235
        6728   -0.281524   -0.323657  0.00059118
        6729   -0.289054   -0.323652 0.000591115
        6730   -0.295387   -0.323648 0.000591042
        6731    -0.29106   -0.323643 0.000590974
        6732   -0.292562   -0.323639 0.000590904
        6733   -0.299025   -0.323635 0.000590828
        6734   -0.293964    -0.32363 0.000590756
        6735   -0.276414   -0.323623  0.00059071
        6736   -0.277828   -0.323617 0.000590662
        6737   -0.293028   -0.323612 0.000590591
        6738    -0.29709   -0.323608 0.000590517
        6739   -0.280327   -0.323602 0.000590464
        6740    -0.27025   -0.323594  0.00059043
        6741   -0.290785   -0.323589 0.000590362
        6742   -0.290033   -0.323584 0.000590296
        6743     -0.2779   -0.323577 0.000590247
        6744   -0.281363   -0.323571 0.000590193
        6745   -0.293022   -0.323566 0.000590122
        6746   -0.310031   -0.323564 0.000590038
        6747   -0.321084   -0.323564 0.000589951
        6748   -0.318295   -0.323563 0.000589864
        6749   -0.309046   -0.323561 0.000589781
        6750   -0.303142   -0.323558 0.000589701
        6751   -0.276683   -0.323551 0.000589655
        6752   -0.214999   -0.323535 0.000589786
        6753   -0.222242    -0.32352  0.00058989
        6754   -0.319658    -0.32352 0.000589803
        6755   -0.360545   -0.323525 0.000589741
        6756     -0.3745   -0.323533 0.000589702
        6757   -0.380973   -0.323541 0.000589676
        6758    -0.37306   -0.323548 0.000589634
        6759   -0.346514   -0.323552 0.000589557
        6760   -0.317496   -0.323551  0.00058947
        6761   -0.256311   -0.323541 0.000589467
        6762   -0.242118   -0.323529 0.000589503
        6763   -0.306986   -0.323526 0.000589421
        6764   -0.323597   -0.323526 0.000589333
        6765   -0.315749   -0.323525 0.000589247
        6766   -0.355733    -0.32353  0.00058918
        6767   -0.354016   -0.323535  0.00058911
        6768   -0.334456   -0.323536 0.000589025
        6769   -0.326141   -0.323537 0.000588938
        6770   -0.307981   -0.323534 0.000588855
        6771   -0.268547   -0.323526 0.000588824
        6772   -0.291329   -0.323521 0.000588757
        6773   -0.334242   -0.323523 0.000588672
        6774    -0.33618   -0.323525 0.000588588
        6775   -0.320211   -0.323524 0.000588501
        6776   -0.310702   -0.323522 0.000588417
        6777   -0.315055   -0.323521 0.000588332
        6778   -0.328463   -0.323522 0.000588246
        6779   -0.335348   -0.323524 0.000588161
        6780   -0.328351   -0.323524 0.000588075
        6781   -0.316632   -0.323523 0.000587989
        6782   -0.316433   -0.323522 0.000587904
        6783   -0.327949   -0.323523 0.000587817
        6784    -0.33389   -0.323525 0.000587733
        6785   -0.317942   -0.323524 0.000587647
        6786   -0.294647   -0.323519 0.000587575
        6787   -0.285255   -0.323514 0.000587516
        6788   -0.284304   -0.323508 0.000587458
        6789   -0.301748   -0.323505  0.00058738
        6790   -0.314245   -0.323503 0.000587295
        6791   -0.314562   -0.323502  0.00058721
        6792     -0.3216   -0.323502 0.000587124
        6793   -0.333576   -0.323503 0.000587039
        6794   -0.334675   -0.323505 0.000586955
        6795   -0.332009   -0.323506  0.00058687
        6796   -0.340451   -0.323509 0.000586789
        6797   -0.347468   -0.323512 0.000586713
        6798   -0.343768   -0.323515 0.000586634
        6799   -0.334965   -0.323517  0.00058655
        6800   -0.328113   -0.323518 0.000586465
        6801   -0.329178   -0.323518 0.000586379
        6802   -0.342252   -0.323521 0.000586299
        6803   -0.350965   -0.323525 0.000586227
        6804     -0.3447   -0.323528 0.000586149
        6805   -0.340572   -0.323531 0.000586068
        6806   -0.316353    -0.32353 0.000585983
        6807   -0.295565   -0.323526 0.000585911
        6808   -0.324301   -0.323526 0.000585825
        6809   -0.336503   -0.323528 0.000585742
        6810   -0.350009   -0.323532 0.000585669
        6811   -0.378328    -0.32354 0.000585639
        6812   -0.391739    -0.32355 0.000585638
        6813   -0.388894   -0.323559 0.000585631
        6814   -0.380819   -0.323568 0.000585605
        6815   -0.383236   -0.323576 0.000585585
        6816   -0.389671   -0.323586 0.000585579
        6817   -0.388272   -0.323596  0.00058557
        6818   -0.379846   -0.323604 0.000585542
        6819   -0.366106    -0.32361 0.000585489
        6820   -0.357112   -0.323615 0.000585424
        6821   -0.369155   -0.323622 0.000585376
        6822   -0.387472   -0.323631 0.000585365
        6823   -0.397763   -0.323642  0.00058538
        6824   -0.402117   -0.323653 0.000585408
        6825   -0.390989   -0.323663 0.000585405
        6826   -0.340992   -0.323666 0.000585325
        6827   -0.300518   -0.323662 0.000585249
        6828   -0.330518   -0.323663 0.000585164
        6829   -0.370174    -0.32367 0.000585118
        6830   -0.383918   -0.323679 0.000585099
        6831   -0.379792   -0.323687 0.000585071
        6832   -0.371164   -0.323694 0.000585026
        6833   -0.372869   -0.323701 0.000584985
        6834   -0.387066   -0.323711 0.000584973
        6835   -0.401418   -0.323722 0.000584998
        6836   -0.408873   -0.323734 0.000585045
        6837   -0.409887   -0.323747 0.000585095
        6838   -0.405514   -0.323759 0.000585132
        6839   -0.390583   -0.323769 0.000585128
        6840   -0.345668   -0.323772 0.000585051
        6841    -0.32797   -0.323773 0.000584966
        6842   -0.381339   -0.323781 0.000584941
        6843   -0.395548   -0.323792 0.000584949
        6844   -0.387429   -0.323801 0.000584938
        6845   -0.382875   -0.323809 0.000584916
        6846   -0.354412   -0.323814 0.000584847
        6847   -0.301359   -0.323811 0.000584771
        6848   -0.301338   -0.323807 0.000584695
        6849   -0.347234   -0.323811  0.00058462
        6850   -0.368109   -0.323817  0.00058457
        6851   -0.370097   -0.323824 0.000584524
        6852   -0.369318   -0.323831 0.000584476
        6853   -0.362101   -0.323836 0.000584418
        6854   -0.356479   -0.323841 0.000584352
        6855   -0.347935   -0.323845 0.000584277
        6856   -0.337782   -0.323847 0.000584195
        6857   -0.344669    -0.32385 0.000584118
        6858   -0.364934   -0.323856 0.000584064
        6859   -0.373721   -0.323863 0.000584024
        6860   -0.356455   -0.323868 0.000583958
        6861   -0.317508   -0.323867 0.000583873
        6862   -0.291632   -0.323862 0.000583807
        6863   -0.306373   -0.323859 0.000583728
        6864    -0.33684   -0.323861 0.000583646
        6865   -0.333684   -0.323863 0.000583563
        6866   -0.321521   -0.323862 0.000583478
        6867   -0.326322   -0.323863 0.000583393
        6868   -0.341427   -0.323865 0.000583313
        6869   -0.354947    -0.32387 0.000583246
        6870   -0.364892   -0.323876 0.000583192
        6871    -0.36977   -0.323882 0.000583145
        6872   -0.368298   -0.323889 0.000583096
        6873   -0.357853   -0.323894 0.000583032
        6874   -0.335682   -0.323896  0.00058295
        6875   -0.306848   -0.323893  0.00058287
        6876   -0.289388   -0.323888 0.000582807
        6877   -0.292728   -0.323884  0.00058274
        6878   -0.292926   -0.323879 0.000582673
        6879   -0.307673   -0.323877 0.000582593
        6880   -0.327542   -0.323877 0.000582508
        6881   -0.240638   -0.323865 0.000582549
        6882   -0.261143   -0.323856 0.000582536
        6883   -0.343803   -0.323859 0.000582458
        6884   -0.365026   -0.323865 0.000582405
        6885   -0.366678   -0.323871 0.000582353
        6886   -0.329481   -0.323872 0.000582269
        6887   -0.279787   -0.323866  0.00058222
        6888   -0.271908   -0.323858 0.000582184
        6889    -0.28731   -0.323853 0.000582124
        6890   -0.270581   -0.323845 0.000582091
        6891   -0.275418   -0.323838 0.000582049
        6892   -0.303633   -0.323835 0.000581972
        6893   -0.304076   -0.323832 0.000581894
        6894   -0.299202   -0.323829 0.000581821
        6895   -0.324788   -0.323829 0.000581736
        6896   -0.354198   -0.323833 0.000581669
        6897   -0.365681   -0.323839 0.000581616
        6898   -0.368379   -0.323846 0.000581568
        6899   -0.363314   -0.323851 0.000581511
        6900   -0.334153   -0.323853 0.000581429
        6901   -0.284701   -0.323847 0.000581372
        6902   -0.292737   -0.323843 0.000581306
        6903   -0.311798   -0.323841 0.000581224
        6904   -0.292973   -0.323836 0.000581157
        6905   -0.290033   -0.323832 0.000581094
        6906   -0.329317   -0.323832  0.00058101
        6907   -0.356621   -0.323837 0.000580945
        6908   -0.360343   -0.323842 0.000580885
        6909   -0.357189   -0.323847 0.000580821
        6910   -0.356128   -0.323852 0.000580756
        6911   -0.354875   -0.323856 0.000580689
        6912   -0.345957    -0.32386 0.000580614
        6913   -0.331129   -0.323861 0.000580531
        6914   -0.324843   -0.323861 0.000580447
        6915   -0.319992    -0.32386 0.000580363
        6916     -0.3166   -0.323859  0.00058028
        6917   -0.334109   -0.323861 0.000580198
        6918   -0.361727   -0.323866  0.00058014
        6919   -0.377938   -0.323874 0.000580109
        6920   -0.379119   -0.323882  0.00058008
        6921   -0.372449   -0.323889 0.000580039
        6922   -0.362618   -0.323895 0.000579982
        6923   -0.351771   -0.323899 0.000579912
        6924   -0.346892   -0.323902 0.000579838
        6925   -0.353694   -0.323906  0.00057977
        6926   -0.360711   -0.323911 0.000579711
        6927   -0.355954   -0.323916 0.000579646
        6928   -0.331315   -0.323917 0.000579563
        6929   -0.290597   -0.323912 0.000579499
        6930   -0.293569   -0.323908 0.000579432
        6931   -0.343401   -0.323911 0.000579355
        6932    -0.37429   -0.323918 0.000579317
        6933   -0.381416   -0.323926 0.000579293
        6934   -0.380927   -0.323935 0.000579268
        6935   -0.379199   -0.323943 0.000579239
        6936   -0.373543    -0.32395   0.0005792
        6937   -0.359662   -0.323955 0.000579139
        6938   -0.327422   -0.323955 0.000579056
        6939   -0.299918   -0.323952 0.000578983
        6940   -0.353831   -0.323956 0.000578915
        6941   -0.377073   -0.323964 0.000578883
        6942   -0.320055   -0.323963   0.0005788
        6943   -0.248388   -0.323952 0.000578819
        6944   -0.324405   -0.323952 0.000578735
        6945   -0.362576   -0.323958 0.000578679
        6946   -0.388719   -0.323967  0.00057867
        6947   -0.391927   -0.323977  0.00057867
        6948   -0.388184   -0.323986  0.00057866
        6949   -0.388862   -0.323996 0.000578652
        6950    -0.39065   -0.324005 0.000578648
        6951   -0.374921   -0.324013 0.000578612
        6952   -0.329526   -0.324013 0.000578529
        6953   -0.311093   -0.324012 0.000578449
