#BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        6172     3.29692     3.28754 0.000618244
        6173     3.29348     3.28754 0.000618144
        6174     3.29807     3.28755 0.000618047
        6175     3.30398     3.28755 0.000617952
        6176     3.29477     3.28755 0.000617853
        6177     3.28785     3.28755 0.000617753
        6178     3.29054     3.28755 0.000617654
        6179     3.28578     3.28755 0.000617554
        6180     3.28427     3.28755 0.000617454
        6181     3.29014     3.28755 0.000617354
        6182     3.29364     3.28755 0.000617255
        6183     3.29417     3.28755 0.000617156
        6184     3.29233     3.28755 0.000617057
        6185       3.291     3.28755 0.000616957
        6186     3.29027     3.28755 0.000616858
        6187     3.28749     3.28755 0.000616758
        6188     3.28317     3.28755 0.000616659
        6189     3.27721     3.28755 0.000616561
        6190     3.27012     3.28755 0.000616468
        6191     3.26521     3.28755 0.000616379
        6192     3.25914     3.28754 0.000616297
        6193     3.24502     3.28753 0.000616236
        6194     3.24341     3.28753 0.000616177
        6195     3.26301     3.28752  0.00061609
        6196     3.27513     3.28752 0.000615994
        6197     3.26963     3.28752 0.000615902
        6198     3.24418     3.28751 0.000615842
        6199     3.22469      3.2875 0.000615826
        6200     3.24604     3.28749 0.000615763
        6201     3.26494     3.28749 0.000615674
        6202      3.2696     3.28749 0.000615582
        6203      3.2661     3.28748 0.000615492
        6204     3.24872     3.28748 0.000615425
        6205     3.21473     3.28747 0.000615437
        6206     3.21063     3.28745 0.000615463
        6207      3.2358     3.28745  0.00061542
        6208     3.24471     3.28744 0.000615359
        6209     3.24413     3.28743   0.0006153
        6210     3.24833     3.28743 0.000615233
        6211     3.25443     3.28742 0.000615157
        6212     3.26062     3.28742 0.000615073
        6213     3.26905     3.28741 0.000614981
        6214     3.27598     3.28741 0.000614885
        6215     3.27923     3.28741 0.000614787
        6216     3.28073     3.28741 0.000614689
        6217     3.28121     3.28741 0.000614591
        6218       3.277     3.28741 0.000614494
        6219     3.26608      3.2874 0.000614405
        6220     3.25651      3.2874 0.000614326
        6221     3.25837     3.28739 0.000614245
        6222     3.27109     3.28739 0.000614152
        6223     3.28316     3.28739 0.000614054
        6224     3.27799     3.28739 0.000613957
        6225     3.24984     3.28738 0.000613888
        6226     3.23514     3.28737 0.000613847
        6227     3.26233     3.28737 0.000613761
        6228      3.2913     3.28737 0.000613663
        6229     3.30243     3.28737  0.00061357
        6230     3.30246     3.28738 0.000613476
        6231     3.29547     3.28738 0.000613379
        6232      3.2819     3.28738 0.000613281
        6233     3.26286     3.28737 0.000613195
        6234     3.23789     3.28736 0.000613148
        6235     3.20839     3.28735 0.000613181
        6236     3.23568     3.28734 0.000613138
        6237     3.27564     3.28734 0.000613043
        6238     3.28551     3.28734 0.000612945
        6239     3.28192     3.28734 0.000612847
        6240     3.26721     3.28734 0.000612757
        6241     3.24479     3.28733 0.000612697
        6242     3.23683     3.28732 0.000612652
        6243     3.22399     3.28731 0.000612638
        6244     3.21807      3.2873  0.00061264
        6245     3.24645     3.28729 0.000612577
        6246     3.25823     3.28729 0.000612497
        6247      3.2412     3.28728 0.000612443
        6248     3.21905     3.28727 0.000612442
        6249     3.20372     3.28726  0.00061249
        6250      3.2191     3.28725 0.000612489
        6251     3.24934     3.28724 0.000612422
        6252     3.25968     3.28724 0.000612339
        6253     3.25453     3.28723 0.000612264
        6254     3.27293     3.28723  0.00061217
        6255     3.28366     3.28723 0.000612073
        6256     3.27768     3.28723 0.000611977
        6257     3.27168     3.28722 0.000611884
        6258     3.26709     3.28722 0.000611795
        6259     3.26493     3.28722 0.000611707
        6260     3.26908     3.28721 0.000611616
        6261     3.26786     3.28721 0.000611526
        6262     3.26406     3.28721  0.00061144
        6263     3.27121      3.2872 0.000611348
        6264      3.2922     3.28721 0.000611251
        6265     3.30316     3.28721 0.000611158
        6266     3.29057     3.28721 0.000611061
        6267       3.272     3.28721 0.000610968
        6268     3.24673      3.2872 0.000610905
        6269     3.19834     3.28719 0.000610972
        6270     3.26865     3.28718 0.000610882
        6271     3.31651     3.28719 0.000610802
        6272     3.32181     3.28719  0.00061073
        6273     3.31406      3.2872 0.000610647
        6274      3.2788      3.2872 0.000610552
        6275     3.20045     3.28718 0.000610611
        6276     3.18319     3.28717 0.000610738
        6277     3.24594     3.28716 0.000610676
        6278     3.26466     3.28716 0.000610589
        6279     3.27413     3.28715 0.000610496
        6280      3.2827     3.28715 0.000610399
        6281      3.2857     3.28715 0.000610302
        6282     3.28949     3.28715 0.000610205
        6283     3.28611     3.28715 0.000610108
        6284     3.26145     3.28715 0.000610024
        6285     3.24265     3.28714 0.000609968
        6286     3.24907     3.28714 0.000609901
        6287     3.25881     3.28713 0.000609821
        6288      3.2627     3.28713 0.000609736
        6289     3.25794     3.28712 0.000609657
        6290     3.26302     3.28712 0.000609572
        6291     3.27378     3.28712 0.000609479
        6292     3.27596     3.28711 0.000609385
        6293     3.27315     3.28711 0.000609292
        6294     3.27224     3.28711   0.0006092
        6295     3.27456     3.28711 0.000609106
        6296     3.27735     3.28711 0.000609011
        6297       3.274      3.2871 0.000608918
        6298     3.25876      3.2871 0.000608838
        6299     3.25721      3.2871  0.00060876
        6300     3.27156     3.28709 0.000608668
        6301     3.25992     3.28709 0.000608587
        6302     3.25268     3.28708 0.000608515
        6303     3.27468     3.28708 0.000608422
        6304     3.27854     3.28708 0.000608327
        6305     3.27035     3.28708 0.000608236
        6306     3.27661     3.28708 0.000608142
        6307     3.28308     3.28707 0.000608046
        6308     3.28054     3.28707  0.00060795
        6309     3.27735     3.28707 0.000607856
        6310      3.2775     3.28707 0.000607761
        6311     3.27871     3.28707 0.000607666
        6312     3.28267     3.28707 0.000607571
        6313     3.28688     3.28707 0.000607474
        6314     3.28167     3.28707 0.000607379
        6315     3.26627     3.28706 0.000607291
        6316     3.26017     3.28706  0.00060721
        6317     3.26627     3.28706 0.000607123
        6318     3.26439     3.28705 0.000607038
        6319     3.25513     3.28705 0.000606963
        6320     3.25293     3.28704  0.00060689
        6321     3.26335     3.28704 0.000606806
        6322     3.26687     3.28704 0.000606718
        6323     3.24561     3.28703 0.000606658
        6324     3.21082     3.28702 0.000606682
        6325     3.14797       3.287 0.000606984
        6326     3.15694     3.28697 0.000607236
        6327     3.25372     3.28697 0.000607163
        6328     3.25701     3.28696 0.000607085
        6329     3.22924     3.28696 0.000607058
        6330     3.22473     3.28695 0.000607042
        6331     3.24208     3.28694 0.000606987
        6332     3.24752     3.28693 0.000606923
        6333      3.2461     3.28693 0.000606861
        6334      3.2488     3.28692 0.000606796
        6335     3.25086     3.28691 0.000606726
        6336      3.2478     3.28691 0.000606662
        6337     3.24242      3.2869 0.000606607
        6338     3.23722     3.28689 0.000606562
        6339     3.23149     3.28688 0.000606529
        6340     3.22704     3.28687 0.000606507
        6341     3.22806     3.28687 0.000606482
        6342     3.24729     3.28686 0.000606419
        6343     3.27445     3.28686 0.000606326
        6344     3.28614     3.28686 0.000606231
        6345     3.26307     3.28685 0.000606147
        6346     3.22456     3.28684 0.000606131
        6347     3.25626     3.28684 0.000606054
        6348     3.23554     3.28683 0.000606013
        6349      3.2411     3.28682  0.00060596
        6350     3.28994     3.28682 0.000605865
        6351     3.27606     3.28682 0.000605772
        6352      3.2195     3.28681 0.000605769
        6353      3.2445     3.28681  0.00060571
        6354     3.29548     3.28681 0.000605617
        6355     3.31033     3.28681 0.000605533
        6356     3.29866     3.28681  0.00060544
        6357     3.29051     3.28681 0.000605345
        6358     3.30299     3.28682 0.000605255
        6359     3.31729     3.28682 0.000605179
        6360      3.3228     3.28683 0.000605111
        6361     3.30875     3.28683 0.000605025
        6362      3.2688     3.28683 0.000604937
        6363     3.24458     3.28682 0.000604878
        6364     3.26695     3.28682 0.000604791
        6365     3.29666     3.28682 0.000604698
        6366     3.30994     3.28682 0.000604614
        6367     3.31083     3.28683 0.000604531
        6368     3.31099     3.28683 0.000604448
        6369     3.31413     3.28683 0.000604368
        6370     3.31864     3.28684 0.000604294
        6371     3.31619     3.28684 0.000604217
        6372     3.30565     3.28685 0.000604129
        6373     3.29724     3.28685 0.000604036
        6374     3.29785     3.28685 0.000603944
        6375      3.2926     3.28685  0.00060385
        6376     3.27107     3.28685  0.00060376
        6377     3.21873     3.28684  0.00060376
        6378     3.15374     3.28682 0.000604026
        6379     3.23681     3.28681 0.000603982
        6380     3.29974     3.28681 0.000603891
        6381      3.3287     3.28682 0.000603832
        6382     3.33259     3.28682  0.00060378
        6383     3.32357     3.28683 0.000603713
        6384     3.30601     3.28683 0.000603626
        6385      3.2923     3.28683 0.000603532
        6386     3.31173     3.28684  0.00060345
        6387     3.33362     3.28685   0.0006034
        6388     3.30649     3.28685 0.000603313
        6389     3.26911     3.28685 0.000603225
        6390     3.28949     3.28685 0.000603131
        6391     3.29434     3.28685 0.000603038
