#BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        5537     2.18408     2.19216 0.000443815
        5538      2.1886     2.19216 0.000443735
        5539     2.18754     2.19216 0.000443656
        5540     2.18135     2.19216  0.00044358
        5541     2.17074     2.19216 0.000443517
        5542     2.16364     2.19215 0.000443466
        5543     2.16322     2.19214 0.000443417
        5544     2.17304     2.19214  0.00044335
        5545     2.18951     2.19214 0.000443271
        5546     2.19992     2.19214 0.000443193
        5547     2.19939     2.19214 0.000443115
        5548     2.18548     2.19214 0.000443037
        5549     2.16728     2.19214  0.00044298
        5550      2.1705     2.19213 0.000442917
        5551     2.18978     2.19213 0.000442837
        5552     2.20604     2.19214 0.000442765
        5553     2.21775     2.19214 0.000442709
        5554     2.22652     2.19215 0.000442673
        5555     2.23109     2.19215 0.000442648
        5556     2.22685     2.19216 0.000442613
        5557     2.20932     2.19216 0.000442544
        5558     2.18959     2.19216 0.000442465
        5559     2.18527     2.19216 0.000442387
        5560     2.19356     2.19216 0.000442307
        5561     2.20752     2.19216 0.000442236
        5562     2.22303     2.19217 0.000442192
        5563     2.22622     2.19218 0.000442154
        5564     2.21925     2.19218 0.000442102
        5565     2.22066     2.19219 0.000442052
        5566     2.21145     2.19219 0.000441986
        5567       2.194     2.19219 0.000441907
        5568     2.19507     2.19219 0.000441828
        5569     2.17985     2.19219 0.000441754
        5570     2.17484     2.19219 0.000441686
        5571     2.21087     2.19219 0.000441619
        5572     2.23021      2.1922 0.000441593
        5573     2.22897      2.1922 0.000441563
        5574     2.21872     2.19221 0.000441509
        5575     2.20434     2.19221 0.000441435
        5576     2.19051     2.19221 0.000441356
        5577     2.18227     2.19221 0.000441281
        5578     2.17894      2.1922 0.000441208
        5579     2.16306      2.1922  0.00044116
        5580     2.16123     2.19219 0.000441116
        5581     2.18295     2.19219  0.00044104
        5582     2.18618     2.19219 0.000440962
        5583     2.17803     2.19219  0.00044089
        5584      2.1633     2.19218 0.000440842
        5585      2.1484     2.19218 0.000440832
        5586     2.14483     2.19217 0.000440835
        5587     2.15183     2.19216 0.000440815
        5588     2.16244     2.19215 0.000440768
        5589     2.17017     2.19215 0.000440707
        5590      2.1733     2.19215 0.000440641
        5591     2.17351     2.19214 0.000440575
        5592     2.17414     2.19214 0.000440508
        5593     2.17771     2.19214 0.000440437
        5594     2.18151     2.19214 0.000440362
        5595     2.18001     2.19213 0.000440289
        5596      2.1731     2.19213 0.000440223
        5597     2.16721     2.19213 0.000440167
        5598     2.15705     2.19212 0.000440133
        5599     2.16458     2.19211 0.000440082
        5600     2.18998     2.19211 0.000440003
        5601     2.19027     2.19211 0.000439925
        5602     2.18371     2.19211 0.000439849
        5603     2.19399     2.19211 0.000439771
        5604     2.20485     2.19212 0.000439698
        5605     2.19963     2.19212 0.000439622
        5606     2.18432     2.19212 0.000439545
        5607     2.18363     2.19211  0.00043947
        5608     2.19382     2.19211 0.000439391
        5609     2.18608     2.19211 0.000439314
        5610     2.15216     2.19211 0.000439294
        5611       2.151      2.1921 0.000439277
        5612     2.18786      2.1921 0.000439199
        5613     2.20611      2.1921 0.000439128
        5614     2.21202      2.1921 0.000439064
        5615     2.21211     2.19211    0.000439
        5616     2.21012     2.19211 0.000438934
        5617     2.20673     2.19211 0.000438863
        5618         2.2     2.19211 0.000438787
        5619     2.18998     2.19211  0.00043871
        5620     2.18448     2.19211 0.000438634
        5621     2.18798     2.19211 0.000438556
        5622     2.19121     2.19211 0.000438478
        5623     2.19134     2.19211   0.0004384
        5624     2.18964     2.19211 0.000438322
        5625     2.17732     2.19211 0.000438252
        5626     2.15435      2.1921 0.000438226
        5627     2.15522      2.1921 0.000438197
        5628     2.17947     2.19209 0.000438125
        5629     2.19074     2.19209 0.000438047
        5630     2.18851     2.19209  0.00043797
        5631     2.18316     2.19209 0.000437895
        5632     2.17877     2.19209 0.000437824
        5633     2.18185     2.19209  0.00043775
        5634     2.18792     2.19209 0.000437673
        5635     2.18321     2.19208 0.000437598
        5636      2.1604     2.19208 0.000437556
        5637     2.13542     2.19207 0.000437594
        5638     2.13308     2.19206 0.000437641
        5639     2.15097     2.19205 0.000437624
        5640     2.17019     2.19205 0.000437564
        5641     2.17227     2.19204 0.000437501
        5642     2.16987     2.19204 0.000437441
        5643     2.17741     2.19204 0.000437371
        5644     2.18491     2.19204 0.000437295
        5645     2.18898     2.19204 0.000437218
        5646     2.19322     2.19204 0.000437141
        5647     2.19839     2.19204 0.000437065
        5648     2.19816     2.19204 0.000436989
        5649     2.17896     2.19204 0.000436917
        5650     2.15501     2.19203 0.000436889
        5651     2.14532     2.19202  0.00043689
        5652     2.14962     2.19201 0.000436877
        5653     2.18817     2.19201   0.0004368
        5654     2.22995     2.19202 0.000436775
        5655     2.23353     2.19203 0.000436759
        5656      2.2052     2.19203 0.000436688
        5657     2.19198     2.19203 0.000436611
        5658     2.21641     2.19203 0.000436555
        5659      2.2284     2.19204 0.000436525
        5660     2.22199     2.19204  0.00043648
        5661     2.21526     2.19205 0.000436422
        5662     2.22634     2.19205 0.000436387
        5663     2.24135     2.19206 0.000436397
        5664     2.23956     2.19207   0.0004364
        5665     2.22807     2.19208  0.00043637
        5666     2.22345     2.19208 0.000436328
        5667     2.23302     2.19209 0.000436311
        5668     2.24149      2.1921 0.000436321
        5669     2.23675     2.19211 0.000436315
        5670     2.23203     2.19211 0.000436295
        5671     2.22243     2.19212 0.000436251
        5672     2.19046     2.19212 0.000436174
        5673     2.21375     2.19212 0.000436113
        5674     2.24937     2.19213 0.000436153
        5675     2.24682     2.19214 0.000436183
        5676     2.23941     2.19215 0.000436186
        5677     2.23223     2.19216 0.000436166
        5678     2.22422     2.19216 0.000436126
        5679     2.22249     2.19217 0.000436081
        5680     2.23132     2.19218 0.000436059
        5681     2.23826     2.19218 0.000436058
        5682     2.23798     2.19219 0.000436056
        5683     2.23949      2.1922 0.000436058
        5684     2.23876     2.19221 0.000436058
        5685     2.23043     2.19222 0.000436034
        5686     2.21897     2.19222 0.000435982
        5687     2.21025     2.19222 0.000435917
        5688      2.2166     2.19223 0.000435862
        5689     2.22924     2.19223 0.000435833
        5690     2.23314     2.19224 0.000435816
        5691     2.23027     2.19225 0.000435791
        5692     2.22224     2.19225 0.000435746
        5693     2.20782     2.19226 0.000435678
        5694     2.20098     2.19226 0.000435604
        5695     2.21046     2.19226  0.00043554
        5696     2.21744     2.19227 0.000435486
        5697     2.21493     2.19227 0.000435427
        5698     2.20078     2.19227 0.000435353
        5699      2.1872     2.19227 0.000435278
        5700     2.19098     2.19227 0.000435202
        5701     2.17455     2.19227 0.000435136
        5702     2.13698     2.19226 0.000435168
        5703     2.14985     2.19225 0.000435155
        5704     2.19097     2.19225 0.000435079
        5705     2.20596     2.19225 0.000435009
        5706     2.19947     2.19225 0.000434935
        5707     2.18673     2.19225  0.00043486
        5708     2.18002     2.19225 0.000434789
        5709     2.18486     2.19225 0.000434715
        5710     2.18984     2.19225 0.000434639
        5711     2.19004     2.19225 0.000434563
        5712     2.18887     2.19225 0.000434487
        5713     2.18735     2.19225 0.000434412
        5714     2.18043     2.19224 0.000434341
        5715     2.15807     2.19224 0.000434306
        5716     2.14694     2.19223 0.000434302
        5717      2.1662     2.19223  0.00043425
        5718     2.17517     2.19222 0.000434185
        5719     2.17675     2.19222 0.000434117
        5720     2.17795     2.19222 0.000434048
        5721      2.1788     2.19222 0.000433979
        5722     2.17607     2.19221 0.000433912
        5723     2.16755     2.19221 0.000433858
        5724     2.16305      2.1922 0.000433812
        5725     2.16314      2.1922 0.000433766
        5726     2.14117     2.19219 0.000433782
        5727     2.11434     2.19218 0.000433919
        5728     2.14306     2.19217 0.000433928
        5729     2.16158     2.19216 0.000433885
        5730     2.17424     2.19216  0.00043382
        5731      2.1789     2.19216 0.000433751
        5732     2.17476     2.19215 0.000433686
        5733     2.16899     2.19215 0.000433629
        5734     2.16625     2.19214 0.000433577
        5735     2.16805     2.19214 0.000433522
        5736     2.17089     2.19214 0.000433462
        5737      2.1629     2.19213 0.000433416
        5738     2.14758     2.19212  0.00043341
        5739     2.15505     2.19212 0.000433383
        5740      2.1664     2.19211 0.000433331
        5741     2.15995     2.19211 0.000433291
        5742     2.15505      2.1921 0.000433264
        5743     2.16292      2.1921 0.000433218
        5744     2.17194     2.19209 0.000433157
        5745     2.17198     2.19209 0.000433096
        5746     2.16832     2.19208  0.00043304
        5747     2.17751     2.19208 0.000432972
        5748      2.1832     2.19208   0.0004329
        5749      2.1634     2.19208 0.000432853
        5750     2.14524     2.19207 0.000432855
        5751     2.15509     2.19206 0.000432827
        5752     2.16168     2.19206 0.000432784
        5753       2.161     2.19205 0.000432742
        5754     2.17947     2.19205 0.000432673
        5755     2.19616     2.19205 0.000432598
        5756     2.18018     2.19205 0.000432528
