#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         675     2.96472      2.9638   9.933e-05
         676     2.96475     2.96381 9.91929e-05
         677     2.96312     2.96381 9.90515e-05
         678     2.96253      2.9638 9.89233e-05
         679      2.9632      2.9638 9.87816e-05
         680     2.96378      2.9638 9.86363e-05
         681     2.96408      2.9638 9.84924e-05
         682      2.9639      2.9638 9.83481e-05
         683     2.96346      2.9638 9.82054e-05
         684     2.96318      2.9638 9.80661e-05
         685     2.96334      2.9638 9.79252e-05
         686      2.9639      2.9638 9.77826e-05
         687     2.96434      2.9638 9.76434e-05
         688     2.96401      2.9638 9.75019e-05
         689     2.96325      2.9638 9.73636e-05
         690     2.96244      2.9638 9.72425e-05
         691     2.96296      2.9638 9.71093e-05
         692     2.96453      2.9638 9.69747e-05
         693     2.96524      2.9638 9.68572e-05
         694     2.96458      2.9638 9.67242e-05
         695     2.96297      2.9638 9.65925e-05
         696     2.96165      2.9638 9.65032e-05
         697     2.96328      2.9638 9.63676e-05
         698     2.96453      2.9638 9.62352e-05
         699     2.96401      2.9638  9.6098e-05
         700     2.96302      2.9638 9.59672e-05
         701     2.96306      2.9638 9.58361e-05
         702     2.96366      2.9638 9.56998e-05
         703     2.96405      2.9638 9.55643e-05
         704     2.96415      2.9638 9.54299e-05
         705     2.96448      2.9638 9.52995e-05
         706     2.96427      2.9638 9.51669e-05
         707     2.96377      2.9638 9.50323e-05
         708     2.96444      2.9638 9.49023e-05
         709     2.96346      2.9638 9.47696e-05
         710     2.96304      2.9638 9.46422e-05
         711     2.96374      2.9638 9.45091e-05
         712     2.96392      2.9638 9.43765e-05
         713     2.96357      2.9638 9.42447e-05
         714     2.96352      2.9638 9.41135e-05
         715     2.96356      2.9638 9.39824e-05
         716     2.96379      2.9638 9.38512e-05
         717     2.96481      2.9638 9.37309e-05
         718     2.96396      2.9638 9.36006e-05
         719     2.96229      2.9638 9.34939e-05
         720     2.96326      2.9638  9.3367e-05
