#BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         666    0.102187    0.107114 0.000845412
         667    0.104919     0.10711 0.000844151
         668    0.100619    0.107101 0.000842943
         669   0.0938186    0.107081 0.000841917
         670   0.0918354    0.107058 0.000840968
         671   0.0935721    0.107038 0.000839955
         672   0.0930019    0.107017 0.000838964
         673   0.0906289    0.106993 0.000838071
         674   0.0913673    0.106969 0.000837148
         675   0.0961101    0.106953 0.000836063
         676    0.102959    0.106947 0.000834847
         677    0.105465    0.106945 0.000833616
         678    0.101738    0.106938 0.000832422
         679   0.0984892    0.106925 0.000831289
         680   0.0980195    0.106912  0.00083017
         681   0.0995438    0.106901 0.000829021
         682    0.101198    0.106893 0.000827848
         683    0.101107    0.106884 0.000826679
         684   0.0991667    0.106873 0.000825548
         685   0.0971747    0.106859 0.000824464
         686   0.0973779    0.106845 0.000823378
         687    0.100511    0.106836 0.000822231
         688    0.104162    0.106832 0.000821045
         689    0.105455     0.10683 0.000819856
         690    0.103344    0.106825 0.000818683
         691    0.100957    0.106816 0.000817543
         692    0.104246    0.106813  0.00081637
         693    0.113136    0.106822 0.000815243
         694    0.120881    0.106842 0.000814319
         695    0.122202    0.106864 0.000813448
         696     0.11424    0.106875 0.000812348
         697    0.106876    0.106875 0.000811182
         698    0.106409    0.106874 0.000810021
         699     0.10735    0.106875 0.000808862
         700    0.104441    0.106871 0.000807714
         701   0.0995822    0.106861 0.000806629
         702   0.0967969    0.106847 0.000805607
         703   0.0966982    0.106832  0.00080459
         704   0.0979465     0.10682 0.000803546
         705    0.100416     0.10681 0.000802458
         706    0.103624    0.106806 0.000801334
         707     0.10432    0.106802 0.000800208
         708    0.105543    0.106801  0.00079908
         709    0.105814    0.106799 0.000797954
         710    0.101724    0.106792 0.000796862
         711   0.0988206    0.106781 0.000795821
