,sigma,epochs,train_dim,loss,val_loss
370,0.0679826247297135,68,399,0.004710398148745298,0.00367841892875731
371,0.0679826247297135,79,67,0.1409415453672409,0.1366196870803833
372,0.0679826247297135,73,157,0.014849108643829823,0.014975718222558498
373,0.0679826247297135,13,159,0.2916674017906189,0.2308373600244522
374,0.0679826247297135,47,184,0.013410919345915318,0.013602430000901222
375,0.0679826247297135,49,13,0.43454498052597046,0.619499683380127
376,0.0679826247297135,10,171,1.0472222566604614,0.8916323781013489
377,0.0679826247297135,80,413,0.004640971776098013,0.004149793181568384
378,0.0679826247297135,64,495,0.004309291951358318,0.004208937752991915
379,0.0679826247297135,85,490,0.004554202780127525,0.005140951834619045
380,0.0679826247297135,47,306,0.01000205334275961,0.009804721921682358
381,0.0679826247297135,48,56,0.21264605224132538,0.1925688534975052
382,0.0679826247297135,69,336,0.004568976815789938,0.004311499185860157
383,0.0679826247297135,99,89,0.030236195772886276,0.022651825100183487
384,0.0679826247297135,39,151,0.33994606137275696,0.3732467591762543
385,0.0679826247297135,22,448,0.0117009487003088,0.009171734564006329
386,0.0679826247297135,59,398,0.004698917269706726,0.003624002682045102
387,0.0679826247297135,76,470,0.004511866718530655,0.0051213824190199375
388,0.0679826247297135,58,209,0.005711485166102648,0.003877778071910143
389,0.0679826247297135,97,122,0.006995965726673603,0.009649747982621193
390,0.0679826247297135,44,215,0.014191964641213417,0.010956958867609501
391,0.0679826247297135,13,133,0.3524574935436249,0.3777867555618286
392,0.0679826247297135,37,277,0.019763801246881485,0.01859777420759201
393,0.0679826247297135,80,177,0.004834210965782404,0.0059803021140396595
394,0.0679826247297135,90,28,1.170943260192871,1.2036176919937134
395,0.0679826247297135,94,482,0.004467047285288572,0.005976838991045952
396,0.0679826247297135,87,479,0.004377327859401703,0.0036979170981794596
397,0.0679826247297135,47,283,0.010745132341980934,0.012100071646273136
398,0.0679826247297135,57,463,0.004449566826224327,0.0038989693857729435
399,0.0679826247297135,51,99,0.14639516174793243,0.13404211401939392
400,0.8048860434502241,85,39,0.6508880853652954,0.9096473455429077
401,0.8048860434502241,26,198,0.6054056286811829,0.6458873748779297
402,0.8048860434502241,30,20,1.1117786169052124,1.786260962486267
403,0.8048860434502241,77,412,0.6581942439079285,0.45352157950401306
404,0.8048860434502241,48,339,0.6404291987419128,0.7286569476127625
405,0.8048860434502241,25,125,0.738093376159668,0.6558201313018799
406,0.8048860434502241,61,267,0.6391109228134155,0.6629690527915955
407,0.8048860434502241,52,54,1.152342677116394,1.317330002784729
408,0.8048860434502241,90,79,0.8260143399238586,0.6740308403968811
409,0.8048860434502241,61,23,1.3182392120361328,1.1284266710281372
410,0.8048860434502241,55,252,0.6257755756378174,0.8287091851234436
411,0.8048860434502241,82,184,0.6016990542411804,0.5503085851669312
412,0.8048860434502241,84,219,0.6437972187995911,0.6719821095466614
413,0.8048860434502241,21,341,0.6423821449279785,0.7425457835197449
414,0.8048860434502241,96,226,0.6033593416213989,0.7041538953781128
415,0.8048860434502241,64,50,1.058301568031311,1.2489917278289795
